dataset,model,fold,subject,minutes,adapt_thr
MASS-MODA,v2_cwt1d,11,01-05-0001,3.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,5.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,7.50,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,10.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,15.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,20.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,25.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0001,30.00,0.46
MASS-MODA,v2_cwt1d,11,01-05-0005,3.00,0.84
MASS-MODA,v2_cwt1d,11,01-05-0005,5.00,0.84
MASS-MODA,v2_cwt1d,11,01-05-0005,7.50,0.84
MASS-MODA,v2_cwt1d,11,01-05-0005,10.00,0.84
MASS-MODA,v2_cwt1d,11,01-05-0005,15.00,0.80
MASS-MODA,v2_cwt1d,11,01-05-0005,20.00,0.76
MASS-MODA,v2_cwt1d,11,01-05-0005,25.00,0.76
MASS-MODA,v2_cwt1d,11,01-05-0005,30.00,0.76
MASS-MODA,v2_cwt1d,11,01-05-0011,3.00,0.56
MASS-MODA,v2_cwt1d,11,01-05-0011,5.00,0.28
MASS-MODA,v2_cwt1d,11,01-05-0011,7.50,0.74
MASS-MODA,v2_cwt1d,11,01-05-0011,10.00,0.54
MASS-MODA,v2_cwt1d,11,01-05-0011,15.00,0.54
MASS-MODA,v2_cwt1d,11,01-05-0011,20.00,0.70
MASS-MODA,v2_cwt1d,11,01-05-0011,25.00,0.70
MASS-MODA,v2_cwt1d,11,01-05-0011,30.00,0.70
MASS-MODA,v2_cwt1d,12,01-01-0007,3.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,5.00,0.80
MASS-MODA,v2_cwt1d,12,01-01-0007,7.50,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,10.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,15.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,20.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,25.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0007,30.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0014,3.00,0.54
MASS-MODA,v2_cwt1d,12,01-01-0014,5.00,0.62
MASS-MODA,v2_cwt1d,12,01-01-0014,7.50,0.62
MASS-MODA,v2_cwt1d,12,01-01-0014,10.00,0.80
MASS-MODA,v2_cwt1d,12,01-01-0014,15.00,0.56
MASS-MODA,v2_cwt1d,12,01-01-0014,20.00,0.54
MASS-MODA,v2_cwt1d,12,01-01-0014,25.00,0.54
MASS-MODA,v2_cwt1d,12,01-01-0014,30.00,0.54
MASS-MODA,v2_cwt1d,12,01-01-0018,3.00,0.52
MASS-MODA,v2_cwt1d,12,01-01-0018,5.00,0.34
MASS-MODA,v2_cwt1d,12,01-01-0018,7.50,0.34
MASS-MODA,v2_cwt1d,12,01-01-0018,10.00,0.66
MASS-MODA,v2_cwt1d,12,01-01-0018,15.00,0.46
MASS-MODA,v2_cwt1d,12,01-01-0018,20.00,0.38
MASS-MODA,v2_cwt1d,12,01-01-0018,25.00,0.38
MASS-MODA,v2_cwt1d,12,01-01-0018,30.00,0.38
MASS-MODA,v2_cwt1d,12,01-05-0003,3.00,0.32
MASS-MODA,v2_cwt1d,12,01-05-0003,5.00,0.04
MASS-MODA,v2_cwt1d,12,01-05-0003,7.50,0.86
MASS-MODA,v2_cwt1d,12,01-05-0003,10.00,0.86
MASS-MODA,v2_cwt1d,12,01-05-0003,15.00,0.86
MASS-MODA,v2_cwt1d,12,01-05-0003,20.00,0.74
MASS-MODA,v2_cwt1d,12,01-05-0003,25.00,0.74
MASS-MODA,v2_cwt1d,12,01-05-0003,30.00,0.74
MASS-MODA,v2_cwt1d,12,01-05-0009,3.00,0.40
MASS-MODA,v2_cwt1d,12,01-05-0009,5.00,0.40
MASS-MODA,v2_cwt1d,12,01-05-0009,7.50,0.40
MASS-MODA,v2_cwt1d,12,01-05-0009,10.00,0.42
MASS-MODA,v2_cwt1d,12,01-05-0009,15.00,0.42
MASS-MODA,v2_cwt1d,12,01-05-0009,20.00,0.54
MASS-MODA,v2_cwt1d,12,01-05-0009,25.00,0.54
MASS-MODA,v2_cwt1d,12,01-05-0009,30.00,0.54
MASS-MODA,v2_cwt1d,12,01-05-0012,3.00,0.78
MASS-MODA,v2_cwt1d,12,01-05-0012,5.00,0.78
MASS-MODA,v2_cwt1d,12,01-05-0012,7.50,0.78
MASS-MODA,v2_cwt1d,12,01-05-0012,10.00,0.78
MASS-MODA,v2_cwt1d,12,01-05-0012,15.00,0.60
MASS-MODA,v2_cwt1d,12,01-05-0012,20.00,0.60
MASS-MODA,v2_cwt1d,12,01-05-0012,25.00,0.60
MASS-MODA,v2_cwt1d,12,01-05-0012,30.00,0.60
MASS-MODA,v2_cwt1d,13,01-01-0008,3.00,0.66
MASS-MODA,v2_cwt1d,13,01-01-0008,5.00,0.56
MASS-MODA,v2_cwt1d,13,01-01-0008,7.50,0.48
MASS-MODA,v2_cwt1d,13,01-01-0008,10.00,0.46
MASS-MODA,v2_cwt1d,13,01-01-0008,15.00,0.44
MASS-MODA,v2_cwt1d,13,01-01-0008,20.00,0.44
MASS-MODA,v2_cwt1d,13,01-01-0008,25.00,0.44
MASS-MODA,v2_cwt1d,13,01-01-0008,30.00,0.44
MASS-MODA,v2_cwt1d,13,01-01-0013,3.00,0.24
MASS-MODA,v2_cwt1d,13,01-01-0013,5.00,0.28
MASS-MODA,v2_cwt1d,13,01-01-0013,7.50,0.22
MASS-MODA,v2_cwt1d,13,01-01-0013,10.00,0.28
MASS-MODA,v2_cwt1d,13,01-01-0013,15.00,0.18
MASS-MODA,v2_cwt1d,13,01-01-0013,20.00,0.26
MASS-MODA,v2_cwt1d,13,01-01-0013,25.00,0.26
MASS-MODA,v2_cwt1d,13,01-01-0013,30.00,0.26
MASS-MODA,v2_cwt1d,13,01-01-0020,3.00,0.16
MASS-MODA,v2_cwt1d,13,01-01-0020,5.00,0.30
MASS-MODA,v2_cwt1d,13,01-01-0020,7.50,0.30
MASS-MODA,v2_cwt1d,13,01-01-0020,10.00,0.44
MASS-MODA,v2_cwt1d,13,01-01-0020,15.00,0.28
MASS-MODA,v2_cwt1d,13,01-01-0020,20.00,0.28
MASS-MODA,v2_cwt1d,13,01-01-0020,25.00,0.28
MASS-MODA,v2_cwt1d,13,01-01-0020,30.00,0.28
MASS-MODA,v2_cwt1d,13,01-05-0004,3.00,0.24
MASS-MODA,v2_cwt1d,13,01-05-0004,5.00,0.54
MASS-MODA,v2_cwt1d,13,01-05-0004,7.50,0.56
MASS-MODA,v2_cwt1d,13,01-05-0004,10.00,0.62
MASS-MODA,v2_cwt1d,13,01-05-0004,15.00,0.26
MASS-MODA,v2_cwt1d,13,01-05-0004,20.00,0.26
MASS-MODA,v2_cwt1d,13,01-05-0004,25.00,0.26
MASS-MODA,v2_cwt1d,13,01-05-0004,30.00,0.26
MASS-MODA,v2_cwt1d,13,01-05-0008,3.00,0.48
MASS-MODA,v2_cwt1d,13,01-05-0008,5.00,0.44
MASS-MODA,v2_cwt1d,13,01-05-0008,7.50,0.54
MASS-MODA,v2_cwt1d,13,01-05-0008,10.00,0.40
MASS-MODA,v2_cwt1d,13,01-05-0008,15.00,0.40
MASS-MODA,v2_cwt1d,13,01-05-0008,20.00,0.54
MASS-MODA,v2_cwt1d,13,01-05-0008,25.00,0.54
MASS-MODA,v2_cwt1d,13,01-05-0008,30.00,0.54
MASS-MODA,v2_cwt1d,13,01-05-0014,3.00,0.08
MASS-MODA,v2_cwt1d,13,01-05-0014,5.00,0.08
MASS-MODA,v2_cwt1d,13,01-05-0014,7.50,0.28
MASS-MODA,v2_cwt1d,13,01-05-0014,10.00,0.24
MASS-MODA,v2_cwt1d,13,01-05-0014,15.00,0.34
MASS-MODA,v2_cwt1d,13,01-05-0014,20.00,0.34
MASS-MODA,v2_cwt1d,13,01-05-0014,25.00,0.34
MASS-MODA,v2_cwt1d,13,01-05-0014,30.00,0.34
MASS-MODA,v2_cwt1d,14,01-01-0016,3.00,0.08
MASS-MODA,v2_cwt1d,14,01-01-0016,5.00,0.08
MASS-MODA,v2_cwt1d,14,01-01-0016,7.50,0.08
MASS-MODA,v2_cwt1d,14,01-01-0016,10.00,0.20
MASS-MODA,v2_cwt1d,14,01-01-0016,15.00,0.22
MASS-MODA,v2_cwt1d,14,01-01-0016,20.00,0.26
MASS-MODA,v2_cwt1d,14,01-01-0016,25.00,0.26
MASS-MODA,v2_cwt1d,14,01-01-0016,30.00,0.26
MASS-MODA,v2_cwt1d,14,01-01-0021,3.00,0.20
MASS-MODA,v2_cwt1d,14,01-01-0021,5.00,0.20
MASS-MODA,v2_cwt1d,14,01-01-0021,7.50,0.44
MASS-MODA,v2_cwt1d,14,01-01-0021,10.00,0.26
MASS-MODA,v2_cwt1d,14,01-01-0021,15.00,0.36
MASS-MODA,v2_cwt1d,14,01-01-0021,20.00,0.58
MASS-MODA,v2_cwt1d,14,01-01-0021,25.00,0.58
MASS-MODA,v2_cwt1d,14,01-01-0021,30.00,0.58
MASS-MODA,v2_cwt1d,14,01-05-0010,3.00,0.48
MASS-MODA,v2_cwt1d,14,01-05-0010,5.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,7.50,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,10.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,15.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,20.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,25.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0010,30.00,0.52
MASS-MODA,v2_cwt1d,14,01-05-0015,3.00,0.62
MASS-MODA,v2_cwt1d,14,01-05-0015,5.00,0.62
MASS-MODA,v2_cwt1d,14,01-05-0015,7.50,0.62
MASS-MODA,v2_cwt1d,14,01-05-0015,10.00,0.74
MASS-MODA,v2_cwt1d,14,01-05-0015,15.00,0.60
MASS-MODA,v2_cwt1d,14,01-05-0015,20.00,0.74
MASS-MODA,v2_cwt1d,14,01-05-0015,25.00,0.74
MASS-MODA,v2_cwt1d,14,01-05-0015,30.00,0.74
MASS-MODA,v2_cwt1d,14,01-05-0017,3.00,0.54
MASS-MODA,v2_cwt1d,14,01-05-0017,5.00,0.42
MASS-MODA,v2_cwt1d,14,01-05-0017,7.50,0.42
MASS-MODA,v2_cwt1d,14,01-05-0017,10.00,0.42
MASS-MODA,v2_cwt1d,14,01-05-0017,15.00,0.42
MASS-MODA,v2_cwt1d,14,01-05-0017,20.00,0.54
MASS-MODA,v2_cwt1d,14,01-05-0017,25.00,0.54
MASS-MODA,v2_cwt1d,14,01-05-0017,30.00,0.54
INTA-UCH,v2_time,0,3,3.00,0.40
INTA-UCH,v2_time,0,3,5.00,0.38
INTA-UCH,v2_time,0,3,7.50,0.38
INTA-UCH,v2_time,0,3,10.00,0.38
INTA-UCH,v2_time,0,3,15.00,0.38
INTA-UCH,v2_time,0,3,20.00,0.38
INTA-UCH,v2_time,0,3,25.00,0.38
INTA-UCH,v2_time,0,3,30.00,0.40
INTA-UCH,v2_time,0,9,3.00,0.06
INTA-UCH,v2_time,0,9,5.00,0.06
INTA-UCH,v2_time,0,9,7.50,0.06
INTA-UCH,v2_time,0,9,10.00,0.06
INTA-UCH,v2_time,0,9,15.00,0.10
INTA-UCH,v2_time,0,9,20.00,0.10
INTA-UCH,v2_time,0,9,25.00,0.24
INTA-UCH,v2_time,0,9,30.00,0.28
INTA-UCH,v2_time,1,5,3.00,0.40
INTA-UCH,v2_time,1,5,5.00,0.52
INTA-UCH,v2_time,1,5,7.50,0.42
INTA-UCH,v2_time,1,5,10.00,0.42
INTA-UCH,v2_time,1,5,15.00,0.42
INTA-UCH,v2_time,1,5,20.00,0.42
INTA-UCH,v2_time,1,5,25.00,0.40
INTA-UCH,v2_time,1,5,30.00,0.30
INTA-UCH,v2_time,1,10,3.00,0.86
INTA-UCH,v2_time,1,10,5.00,0.86
INTA-UCH,v2_time,1,10,7.50,0.76
INTA-UCH,v2_time,1,10,10.00,0.50
INTA-UCH,v2_time,1,10,15.00,0.38
INTA-UCH,v2_time,1,10,20.00,0.38
INTA-UCH,v2_time,1,10,25.00,0.38
INTA-UCH,v2_time,1,10,30.00,0.50
INTA-UCH,v2_time,2,2,3.00,0.34
INTA-UCH,v2_time,2,2,5.00,0.48
INTA-UCH,v2_time,2,2,7.50,0.24
INTA-UCH,v2_time,2,2,10.00,0.24
INTA-UCH,v2_time,2,2,15.00,0.28
INTA-UCH,v2_time,2,2,20.00,0.28
INTA-UCH,v2_time,2,2,25.00,0.24
INTA-UCH,v2_time,2,2,30.00,0.24
INTA-UCH,v2_time,2,7,3.00,0.74
INTA-UCH,v2_time,2,7,5.00,0.82
INTA-UCH,v2_time,2,7,7.50,0.74
INTA-UCH,v2_time,2,7,10.00,0.60
INTA-UCH,v2_time,2,7,15.00,0.60
INTA-UCH,v2_time,2,7,20.00,0.60
INTA-UCH,v2_time,2,7,25.00,0.44
INTA-UCH,v2_time,2,7,30.00,0.60
INTA-UCH,v2_time,3,4,3.00,0.72
INTA-UCH,v2_time,3,4,5.00,0.72
INTA-UCH,v2_time,3,4,7.50,0.30
INTA-UCH,v2_time,3,4,10.00,0.32
INTA-UCH,v2_time,3,4,15.00,0.32
INTA-UCH,v2_time,3,4,20.00,0.32
INTA-UCH,v2_time,3,4,25.00,0.32
INTA-UCH,v2_time,3,4,30.00,0.30
INTA-UCH,v2_time,3,8,3.00,0.96
INTA-UCH,v2_time,3,8,5.00,0.52
INTA-UCH,v2_time,3,8,7.50,0.52
INTA-UCH,v2_time,3,8,10.00,0.52
INTA-UCH,v2_time,3,8,15.00,0.52
INTA-UCH,v2_time,3,8,20.00,0.52
INTA-UCH,v2_time,3,8,25.00,0.60
INTA-UCH,v2_time,3,8,30.00,0.60
INTA-UCH,v2_time,4,1,3.00,0.26
INTA-UCH,v2_time,4,1,5.00,0.60
INTA-UCH,v2_time,4,1,7.50,0.60
INTA-UCH,v2_time,4,1,10.00,0.58
INTA-UCH,v2_time,4,1,15.00,0.56
INTA-UCH,v2_time,4,1,20.00,0.56
INTA-UCH,v2_time,4,1,25.00,0.56
INTA-UCH,v2_time,4,1,30.00,0.56
INTA-UCH,v2_time,4,6,3.00,0.84
INTA-UCH,v2_time,4,6,5.00,0.64
INTA-UCH,v2_time,4,6,7.50,0.36
INTA-UCH,v2_time,4,6,10.00,0.36
INTA-UCH,v2_time,4,6,15.00,0.36
INTA-UCH,v2_time,4,6,20.00,0.36
INTA-UCH,v2_time,4,6,25.00,0.36
INTA-UCH,v2_time,4,6,30.00,0.36
INTA-UCH,v2_time,5,3,3.00,0.44
INTA-UCH,v2_time,5,3,5.00,0.42
INTA-UCH,v2_time,5,3,7.50,0.42
INTA-UCH,v2_time,5,3,10.00,0.36
INTA-UCH,v2_time,5,3,15.00,0.36
INTA-UCH,v2_time,5,3,20.00,0.36
INTA-UCH,v2_time,5,3,25.00,0.36
INTA-UCH,v2_time,5,3,30.00,0.36
INTA-UCH,v2_time,5,10,3.00,0.30
INTA-UCH,v2_time,5,10,5.00,0.38
INTA-UCH,v2_time,5,10,7.50,0.52
INTA-UCH,v2_time,5,10,10.00,0.42
INTA-UCH,v2_time,5,10,15.00,0.30
INTA-UCH,v2_time,5,10,20.00,0.24
INTA-UCH,v2_time,5,10,25.00,0.24
INTA-UCH,v2_time,5,10,30.00,0.30
INTA-UCH,v2_time,6,5,3.00,0.38
INTA-UCH,v2_time,6,5,5.00,0.38
INTA-UCH,v2_time,6,5,7.50,0.46
INTA-UCH,v2_time,6,5,10.00,0.22
INTA-UCH,v2_time,6,5,15.00,0.50
INTA-UCH,v2_time,6,5,20.00,0.22
INTA-UCH,v2_time,6,5,25.00,0.22
INTA-UCH,v2_time,6,5,30.00,0.22
INTA-UCH,v2_time,6,7,3.00,0.72
INTA-UCH,v2_time,6,7,5.00,0.72
INTA-UCH,v2_time,6,7,7.50,0.68
INTA-UCH,v2_time,6,7,10.00,0.68
INTA-UCH,v2_time,6,7,15.00,0.68
INTA-UCH,v2_time,6,7,20.00,0.68
INTA-UCH,v2_time,6,7,25.00,0.68
INTA-UCH,v2_time,6,7,30.00,0.68
INTA-UCH,v2_time,7,1,3.00,0.10
INTA-UCH,v2_time,7,1,5.00,0.38
INTA-UCH,v2_time,7,1,7.50,0.36
INTA-UCH,v2_time,7,1,10.00,0.44
INTA-UCH,v2_time,7,1,15.00,0.46
INTA-UCH,v2_time,7,1,20.00,0.54
INTA-UCH,v2_time,7,1,25.00,0.54
INTA-UCH,v2_time,7,1,30.00,0.54
INTA-UCH,v2_time,7,4,3.00,0.54
INTA-UCH,v2_time,7,4,5.00,0.70
INTA-UCH,v2_time,7,4,7.50,0.28
INTA-UCH,v2_time,7,4,10.00,0.24
INTA-UCH,v2_time,7,4,15.00,0.28
INTA-UCH,v2_time,7,4,20.00,0.28
INTA-UCH,v2_time,7,4,25.00,0.28
INTA-UCH,v2_time,7,4,30.00,0.28
INTA-UCH,v2_time,8,2,3.00,0.50
INTA-UCH,v2_time,8,2,5.00,0.66
INTA-UCH,v2_time,8,2,7.50,0.38
INTA-UCH,v2_time,8,2,10.00,0.38
INTA-UCH,v2_time,8,2,15.00,0.38
INTA-UCH,v2_time,8,2,20.00,0.36
INTA-UCH,v2_time,8,2,25.00,0.38
INTA-UCH,v2_time,8,2,30.00,0.46
INTA-UCH,v2_time,8,8,3.00,0.04
INTA-UCH,v2_time,8,8,5.00,0.56
INTA-UCH,v2_time,8,8,7.50,0.40
INTA-UCH,v2_time,8,8,10.00,0.38
INTA-UCH,v2_time,8,8,15.00,0.46
INTA-UCH,v2_time,8,8,20.00,0.58
INTA-UCH,v2_time,8,8,25.00,0.58
INTA-UCH,v2_time,8,8,30.00,0.62
INTA-UCH,v2_time,9,6,3.00,0.86
INTA-UCH,v2_time,9,6,5.00,0.82
INTA-UCH,v2_time,9,6,7.50,0.54
INTA-UCH,v2_time,9,6,10.00,0.62
INTA-UCH,v2_time,9,6,15.00,0.62
INTA-UCH,v2_time,9,6,20.00,0.62
INTA-UCH,v2_time,9,6,25.00,0.52
INTA-UCH,v2_time,9,6,30.00,0.52
INTA-UCH,v2_time,9,9,3.00,0.28
INTA-UCH,v2_time,9,9,5.00,0.14
INTA-UCH,v2_time,9,9,7.50,0.14
INTA-UCH,v2_time,9,9,10.00,0.14
INTA-UCH,v2_time,9,9,15.00,0.14
INTA-UCH,v2_time,9,9,20.00,0.10
INTA-UCH,v2_time,9,9,25.00,0.28
INTA-UCH,v2_time,9,9,30.00,0.32
INTA-UCH,v2_time,10,2,3.00,0.38
INTA-UCH,v2_time,10,2,5.00,0.52
INTA-UCH,v2_time,10,2,7.50,0.38
INTA-UCH,v2_time,10,2,10.00,0.38
INTA-UCH,v2_time,10,2,15.00,0.38
INTA-UCH,v2_time,10,2,20.00,0.52
INTA-UCH,v2_time,10,2,25.00,0.38
INTA-UCH,v2_time,10,2,30.00,0.38
INTA-UCH,v2_time,10,5,3.00,0.22
INTA-UCH,v2_time,10,5,5.00,0.22
INTA-UCH,v2_time,10,5,7.50,0.22
INTA-UCH,v2_time,10,5,10.00,0.22
INTA-UCH,v2_time,10,5,15.00,0.46
INTA-UCH,v2_time,10,5,20.00,0.36
INTA-UCH,v2_time,10,5,25.00,0.36
INTA-UCH,v2_time,10,5,30.00,0.22
INTA-UCH,v2_time,11,1,3.00,0.34
INTA-UCH,v2_time,11,1,5.00,0.56
INTA-UCH,v2_time,11,1,7.50,0.56
INTA-UCH,v2_time,11,1,10.00,0.56
INTA-UCH,v2_time,11,1,15.00,0.70
INTA-UCH,v2_time,11,1,20.00,0.70
INTA-UCH,v2_time,11,1,25.00,0.70
INTA-UCH,v2_time,11,1,30.00,0.70
INTA-UCH,v2_time,11,6,3.00,0.88
INTA-UCH,v2_time,11,6,5.00,0.76
INTA-UCH,v2_time,11,6,7.50,0.54
INTA-UCH,v2_time,11,6,10.00,0.48
INTA-UCH,v2_time,11,6,15.00,0.48
INTA-UCH,v2_time,11,6,20.00,0.50
INTA-UCH,v2_time,11,6,25.00,0.46
INTA-UCH,v2_time,11,6,30.00,0.54
INTA-UCH,v2_time,12,3,3.00,0.48
INTA-UCH,v2_time,12,3,5.00,0.46
INTA-UCH,v2_time,12,3,7.50,0.36
INTA-UCH,v2_time,12,3,10.00,0.36
INTA-UCH,v2_time,12,3,15.00,0.36
INTA-UCH,v2_time,12,3,20.00,0.36
INTA-UCH,v2_time,12,3,25.00,0.36
INTA-UCH,v2_time,12,3,30.00,0.44
INTA-UCH,v2_time,12,8,3.00,0.96
INTA-UCH,v2_time,12,8,5.00,0.32
INTA-UCH,v2_time,12,8,7.50,0.36
INTA-UCH,v2_time,12,8,10.00,0.32
INTA-UCH,v2_time,12,8,15.00,0.48
INTA-UCH,v2_time,12,8,20.00,0.60
INTA-UCH,v2_time,12,8,25.00,0.56
INTA-UCH,v2_time,12,8,30.00,0.54
INTA-UCH,v2_time,13,4,3.00,0.64
INTA-UCH,v2_time,13,4,5.00,0.64
INTA-UCH,v2_time,13,4,7.50,0.30
INTA-UCH,v2_time,13,4,10.00,0.40
INTA-UCH,v2_time,13,4,15.00,0.40
INTA-UCH,v2_time,13,4,20.00,0.40
INTA-UCH,v2_time,13,4,25.00,0.40
INTA-UCH,v2_time,13,4,30.00,0.40
INTA-UCH,v2_time,13,7,3.00,0.64
INTA-UCH,v2_time,13,7,5.00,0.66
INTA-UCH,v2_time,13,7,7.50,0.68
INTA-UCH,v2_time,13,7,10.00,0.60
INTA-UCH,v2_time,13,7,15.00,0.68
INTA-UCH,v2_time,13,7,20.00,0.68
INTA-UCH,v2_time,13,7,25.00,0.60
INTA-UCH,v2_time,13,7,30.00,0.60
INTA-UCH,v2_time,14,9,3.00,0.06
INTA-UCH,v2_time,14,9,5.00,0.06
INTA-UCH,v2_time,14,9,7.50,0.06
INTA-UCH,v2_time,14,9,10.00,0.06
INTA-UCH,v2_time,14,9,15.00,0.08
INTA-UCH,v2_time,14,9,20.00,0.08
INTA-UCH,v2_time,14,9,25.00,0.08
INTA-UCH,v2_time,14,9,30.00,0.30
INTA-UCH,v2_time,14,10,3.00,0.74
INTA-UCH,v2_time,14,10,5.00,0.74
INTA-UCH,v2_time,14,10,7.50,0.76
INTA-UCH,v2_time,14,10,10.00,0.46
INTA-UCH,v2_time,14,10,15.00,0.46
INTA-UCH,v2_time,14,10,20.00,0.38
INTA-UCH,v2_time,14,10,25.00,0.38
INTA-UCH,v2_time,14,10,30.00,0.38
INTA-UCH,v2_cwt1d,0,3,3.00,0.52
INTA-UCH,v2_cwt1d,0,3,5.00,0.52
INTA-UCH,v2_cwt1d,0,3,7.50,0.52
INTA-UCH,v2_cwt1d,0,3,10.00,0.48
INTA-UCH,v2_cwt1d,0,3,15.00,0.40
INTA-UCH,v2_cwt1d,0,3,20.00,0.28
INTA-UCH,v2_cwt1d,0,3,25.00,0.30
INTA-UCH,v2_cwt1d,0,3,30.00,0.30
INTA-UCH,v2_cwt1d,0,9,3.00,0.04
INTA-UCH,v2_cwt1d,0,9,5.00,0.04
INTA-UCH,v2_cwt1d,0,9,7.50,0.06
INTA-UCH,v2_cwt1d,0,9,10.00,0.06
INTA-UCH,v2_cwt1d,0,9,15.00,0.08
INTA-UCH,v2_cwt1d,0,9,20.00,0.10
INTA-UCH,v2_cwt1d,0,9,25.00,0.10
INTA-UCH,v2_cwt1d,0,9,30.00,0.24
INTA-UCH,v2_cwt1d,1,5,3.00,0.20
INTA-UCH,v2_cwt1d,1,5,5.00,0.20
INTA-UCH,v2_cwt1d,1,5,7.50,0.20
INTA-UCH,v2_cwt1d,1,5,10.00,0.20
INTA-UCH,v2_cwt1d,1,5,15.00,0.22
INTA-UCH,v2_cwt1d,1,5,20.00,0.22
INTA-UCH,v2_cwt1d,1,5,25.00,0.22
INTA-UCH,v2_cwt1d,1,5,30.00,0.22
INTA-UCH,v2_cwt1d,1,10,3.00,0.84
INTA-UCH,v2_cwt1d,1,10,5.00,0.84
INTA-UCH,v2_cwt1d,1,10,7.50,0.84
INTA-UCH,v2_cwt1d,1,10,10.00,0.42
INTA-UCH,v2_cwt1d,1,10,15.00,0.50
INTA-UCH,v2_cwt1d,1,10,20.00,0.42
INTA-UCH,v2_cwt1d,1,10,25.00,0.46
INTA-UCH,v2_cwt1d,1,10,30.00,0.50
INTA-UCH,v2_cwt1d,2,2,3.00,0.40
INTA-UCH,v2_cwt1d,2,2,5.00,0.58
INTA-UCH,v2_cwt1d,2,2,7.50,0.34
INTA-UCH,v2_cwt1d,2,2,10.00,0.34
INTA-UCH,v2_cwt1d,2,2,15.00,0.44
INTA-UCH,v2_cwt1d,2,2,20.00,0.38
INTA-UCH,v2_cwt1d,2,2,25.00,0.44
INTA-UCH,v2_cwt1d,2,2,30.00,0.40
INTA-UCH,v2_cwt1d,2,7,3.00,0.72
INTA-UCH,v2_cwt1d,2,7,5.00,0.72
INTA-UCH,v2_cwt1d,2,7,7.50,0.72
INTA-UCH,v2_cwt1d,2,7,10.00,0.72
INTA-UCH,v2_cwt1d,2,7,15.00,0.72
INTA-UCH,v2_cwt1d,2,7,20.00,0.72
INTA-UCH,v2_cwt1d,2,7,25.00,0.70
INTA-UCH,v2_cwt1d,2,7,30.00,0.70
INTA-UCH,v2_cwt1d,3,4,3.00,0.60
INTA-UCH,v2_cwt1d,3,4,5.00,0.78
INTA-UCH,v2_cwt1d,3,4,7.50,0.26
INTA-UCH,v2_cwt1d,3,4,10.00,0.20
INTA-UCH,v2_cwt1d,3,4,15.00,0.20
INTA-UCH,v2_cwt1d,3,4,20.00,0.20
INTA-UCH,v2_cwt1d,3,4,25.00,0.20
INTA-UCH,v2_cwt1d,3,4,30.00,0.32
INTA-UCH,v2_cwt1d,3,8,3.00,0.96
INTA-UCH,v2_cwt1d,3,8,5.00,0.58
INTA-UCH,v2_cwt1d,3,8,7.50,0.58
INTA-UCH,v2_cwt1d,3,8,10.00,0.58
INTA-UCH,v2_cwt1d,3,8,15.00,0.62
INTA-UCH,v2_cwt1d,3,8,20.00,0.62
INTA-UCH,v2_cwt1d,3,8,25.00,0.60
INTA-UCH,v2_cwt1d,3,8,30.00,0.62
INTA-UCH,v2_cwt1d,4,1,3.00,0.34
INTA-UCH,v2_cwt1d,4,1,5.00,0.62
INTA-UCH,v2_cwt1d,4,1,7.50,0.66
INTA-UCH,v2_cwt1d,4,1,10.00,0.66
INTA-UCH,v2_cwt1d,4,1,15.00,0.64
INTA-UCH,v2_cwt1d,4,1,20.00,0.66
INTA-UCH,v2_cwt1d,4,1,25.00,0.66
INTA-UCH,v2_cwt1d,4,1,30.00,0.68
INTA-UCH,v2_cwt1d,4,6,3.00,0.78
INTA-UCH,v2_cwt1d,4,6,5.00,0.60
INTA-UCH,v2_cwt1d,4,6,7.50,0.56
INTA-UCH,v2_cwt1d,4,6,10.00,0.58
INTA-UCH,v2_cwt1d,4,6,15.00,0.52
INTA-UCH,v2_cwt1d,4,6,20.00,0.52
INTA-UCH,v2_cwt1d,4,6,25.00,0.52
INTA-UCH,v2_cwt1d,4,6,30.00,0.50
INTA-UCH,v2_cwt1d,5,3,3.00,0.46
INTA-UCH,v2_cwt1d,5,3,5.00,0.46
INTA-UCH,v2_cwt1d,5,3,7.50,0.46
INTA-UCH,v2_cwt1d,5,3,10.00,0.32
INTA-UCH,v2_cwt1d,5,3,15.00,0.32
INTA-UCH,v2_cwt1d,5,3,20.00,0.26
INTA-UCH,v2_cwt1d,5,3,25.00,0.28
